,expression,numerical matches,exact matches
0,[x1*(x1**4*sin(exp(exp(x1**2))) + 2*x1 + 1)],0,99.0
0,[x1*(x1**3*sin(exp(exp(x1**2))) + 2*x1 + 1)],0,99.0
0,[x1*(x1**2*sin(exp(exp(x1**2))) + 2*x1 + 1)],0,99.0
0,[x1*(x1**2/sin(exp(x1**5)) + x1) + x1],0,99.0
0,[x1*(2*x1 + exp(x1*(x1**2 - cos(x1**4))))],0,99.0
0,[x1*(2*x1 + exp(x1*(x1**2 - cos(x1**3))))],0,99.0
0,[(x1*sin(x1) + x1)/cos(x1)],99,99.0
0,[x1*(x1 + exp(x1**3))],0,99.0
0,[x1*(x1**2 + x1) + x1],99,99.0
0,[3*x1**2],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1*(x1*(x1 + log(cos(x1))*sin(exp((x1**2*exp(exp(x1**3)) + x1)/x1))) + x1) + x1],0,99.0
0,[x1*exp(x1*exp(x1*cos(exp(x1**2 + x1)/log(x1)) - exp(sin(x1))) + x1)],0,99.0
0,[x1*exp(x1*exp(x1*cos(exp(x1**2 + x1)/log(x1)) - exp(x1)) + x1)],0,99.0
0,[x1*exp(x1*exp(-exp(x1) + cos(exp(x1**2 + x1)/log(x1))) + x1)],0,99.0
0,[x1*exp(x1*exp(x1*sin(x1/log(x1)) - exp(x1)) + x1)],0,99.0
0,[x1*exp(x1**2*(x1 + sin(2*x1**3))*exp(-exp(x1)) + x1)],99,99.0
0,[x1*(x1**2*exp(-x1)*sin(x1**2*(x1 + 1)) + exp(x1))],99,99.0
0,[x1*(x1**2*sin(x1)**2*cos(x1**2) + exp(x1))],99,99.0
0,[x1*(x1 + 3*x1*exp(-1/x1)) + x1],99,99.0
0,[x1*exp(2*x1**3*exp(-exp(x1)) + x1)],99,99.0
0,[x1*exp(x1**3*exp(-2*x1) + x1)],99,99.0
0,[x1*(2*x1**3*cos(x1) + x1) + x1],99,99.0
0,[(x1**3 + exp(x1))*sin(x1)],99,99.0
0,[(x1 + exp(x1**2))*sin(x1)],99,99.0
0,[x1*(x1**2 + x1) + x1],99,99.0
0,[2*x1**2 + x1],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1**2*(x1*(-x1 + exp(x1*(x1 + exp(x1**2*(x1*(x1*cos(exp(x1*(x1**2*exp(x1**2*(x1*(x1**2 + x1*exp(exp(-2*x1 + exp(x1*(-x1**4 - 2*x1)))) - x1) + x1)) + x1) - x1)) - x1)*exp(x1 + exp(x1**2*(x1*exp(x1*(-x1*(x1**2 + x1*exp(exp(-2*x1 + exp(x1*(-x1**4 - 2*x1)))) - x1) + x1) + x1) - 2*x1))) - x1))))) - x1) + x1*(2*x1 + exp(x1*(-x1 - sin(x1**2*(x1*(-x1 + exp(x1)) - x1) - x1))))],0,99.0
0,[x1**2*(x1*(-x1 + exp(x1*(x1 + exp(x1**2*(x1**2*(x1*cos(exp(x1*(x1**2*exp(x1**2*(x1*(x1**2 + x1*exp(exp(-2*x1 + exp(x1*(-x1**4 - 2*x1)))) - x1) + x1)) + x1) - x1)) - x1)*exp(x1 + exp(x1)) - x1))))) - x1) + x1*(2*x1 + exp(x1*(-x1 - sin(x1**2*(x1*(-x1 + exp(x1)) - x1) - x1))))],0,99.0
0,[x1**3*(2*x1 + (-x1 + exp(exp(x1**2*(x1**2*(-3*x1 + (2*x1 + cos(exp(2*x1 + exp(-x1 + exp(x1)))))*cos(exp(2*x1 + exp(-x1 + exp(x1))))/x1) - x1))))*(x1 + cos(x1))) + x1],0,99.0
0,[x1**3*(2*x1 + (-x1 + exp(exp(x1**2*(x1*(-x1 + exp(x1))*(-x1 + cos(exp(2*x1 + exp(-x1 + exp(x1))))) - x1))))*(x1 + cos(x1))) + x1],0,99.0
0,[x1*(x1**2*(x1 + exp(x1*(x1*(-x1 + cos(x1*exp(2*x1 + exp(x1 + 1)))) - log(x1**3 + x1)))) + x1) + x1],0,99.0
0,[x1**2*(x1*(-x1 + exp(exp(x1*(-2*x1 + cos(exp(2*x1 + exp(-x1 + exp(x1)))))))) + 2*x1) + x1],0,99.0
0,[x1*(x1**2*(x1 + exp(x1*(-x1**2 + x1*(-x1 + cos(x1*exp(2*x1 + exp(x1 + 1))))))) + x1) + x1],0,99.0
0,[x1*(x1**2*exp(x1**2*exp(x1**2*(x1*cos(x1 + exp(x1)/log(x1)) - 2*x1))) + x1) + x1],0,99.0
0,[x1*(x1**2*(x1 + log(x1 + exp(x1*(-x1 + cos(exp(exp(exp(x1**2)))))))) + x1) + x1],0,99.0
0,[x1*(x1**2*exp(x1**2*exp(x1**2*(x1*cos(2*x1/log(x1)) - 2*x1))) + x1) + x1],0,99.0
0,[x1*exp(x1**2*exp(x1*(x1*(x1**6/sin(x1) - 2*x1) - x1)) + x1)],0,99.0
0,[x1*exp(x1*(x1 + exp(x1**2*(-2*x1 + exp(x1**4 - 2*x1 - sin(x1))))))],0,99.0
0,[x1*exp(x1**2*exp(x1*(x1*(x1**5/sin(x1) - 2*x1) - x1)) + x1)],0,99.0
0,[x1*exp(x1*(x1 + exp(x1**2*(-2*x1 + exp(x1**3 - 3*x1)))))],0,99.0
0,[x1*exp(x1**2*exp(x1*(x1*(x1**4 - x1 - sin(x1)) - x1)) + x1)],0,99.0
0,[x1*exp(x1*(x1 + exp(x1**2*(-2*x1 + exp(x1**2 - 3*x1)))))],0,99.0
0,[x1*(x1*(x1*exp(x1*(x1 - exp(sin(2*x1**3)))) + x1) + x1) + x1],99,99.0
0,[x1**2*(x1 + exp(x1*exp(x1**2*(x1*(x1**2 - x1) - x1) - x1))) + x1],0,99.0
0,[x1*(x1*(-x1**2*(-x1**2 + x1 + sin(x1)) + 2*x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1 + x1*exp(-2*x1**2)) + x1) + x1],99,99.0
0,[2*x1*(x1 + (x1 - cos(x1))*exp(-2)) + x1],99,99.0
0,[2*x1**2*(2*x1 + cos(exp(x1))) + x1],99,99.0
0,[x1*exp(x1*(x1 - sin(x1**2)) + x1)],99,99.0
0,[x1*(2*x1 + cos(x1))*sin(x1) + x1],99,99.0
0,[x1*(2*x1**2*cos(x1) + x1) + x1],99,99.0
0,[(x1**2 + exp(x1))*sin(x1)],99,99.0
0,[2*x1**2 + x1],99,99.0
0,[3*x1],99,99.0
0,[x1*exp(x1*(-x1**4 + sin(x1*(x1**4*exp(x1**2)*log(x1**4*log(x1**14 + x1) + x1) + x1))) + x1)],99,99.0
0,[x1*exp(x1*(-x1**4 + sin(x1*(x1**4*exp(x1**2)*log(x1**4*log(x1**13 + x1) + x1) + x1))) + x1)],99,99.0
0,[x1*exp(x1*(-x1**4 + sin(x1*(x1**4*exp(x1**2)*log(x1**4*log(x1**12 + x1) + x1) + x1))) + x1)],99,99.0
0,[x1*exp(-x1**4 + x1 + sin(x1*(x1**3*exp(x1**2)*log(x1**4*log(x1**13 + x1) + x1) + x1)))],99,99.0
0,[x1**2*(-x1 + (x1 + exp(3*x1**14*(-x1 + sin(x1*(3*x1**4 - x1))/x1) + x1))/x1)],99,99.0
0,[x1*(2*x1 + cos(x1**10*(x1**5*(x1**2 + x1) - x1**2)*exp(x1) - x1))],99,99.0
0,[x1*(2*x1 + cos(x1**9*(x1**2*(x1*(x1**3*(x1**2 + x1) - x1) + x1) - x1**2)*exp(x1) - x1))],99,99.0
0,[x1*(2*x1 + cos(x1**8*(x1**2*(x1*(x1**3*(x1**2 + x1) - x1) + x1) - x1**2)*exp(x1) - x1))],99,99.0
0,[x1*(2*x1 + cos(x1**5*(x1**3*(x1**2 + x1) - x1)**2*exp(x1) - x1))],99,99.0
0,[x1*(2*x1 + cos(x1**3*(2*x1**4 - x1)*(2*x1**5 - x1)*exp(x1) - x1))],99,99.0
0,[x1*(2*x1 + cos(x1**2*(2*x1**4 - x1)*(2*x1**5 - x1)*exp(x1) - x1))],99,99.0
0,[x1*(2*x1 + cos(x1**7*(x1**4*(x1**2 + x1) - x1)*exp(x1) - x1))],99,99.0
0,[x1*(2*x1 + cos(x1**6*(2*x1**5 - x1)*exp(x1) - x1))],99,99.0
0,[x1*(2*x1 + cos(x1**5*(2*x1**5 - x1)*exp(x1) - x1))],99,99.0
0,[x1*(2*x1 + cos(x1**5*(x1**3*(x1**2 + x1) - x1)*exp(x1) - x1))],99,99.0
0,[x1*(x1 + sin(x1) + cos(2*x1**12 - x1))],99,99.0
0,[x1**2*(x1 + cos(x1**2*(x1 + (x1**2 - x1)*exp(3*x1)))) + x1],99,99.0
0,[x1*(x1 + sin(x1) + cos(2*x1**10 - x1))],99,99.0
0,[x1*(x1**2*cos(x1*(2*x1**2*(2*x1**4 - x1) - x1)) + x1) + x1],99,99.0
0,[x1*(x1**2*cos(x1*(2*x1*(2*x1**4 - x1) - x1)) + x1) + x1],99,99.0
0,[x1*(x1*cos(2*x1**2*(2*x1**4 - x1) - x1) + x1) + x1],99,99.0
0,[x1*(x1**2*cos(2*x1**6 - x1) + x1) + x1],99,99.0
0,[x1*(x1**2*cos(2*x1**5 - x1) + x1) + x1],99,99.0
0,[x1**2 + exp(x1) - cos(x1 - log(x1 + 1))],99,99.0
0,[x1*(2*x1**2*exp(-x1) + x1) + x1],99,99.0
0,[x1*(-x1**2*log(x1) + exp(x1))],99,99.0
0,[x1*(x1**2 + exp(x1*cos(x1)))],99,99.0
0,[x1*(x1*(-x1**2 + x1) + exp(x1))],99,99.0
0,[x1**2 + exp(x1) - 1],99,99.0
0,[x1*(x1*sin(x1) + x1) + x1],99,99.0
0,[2*x1*sin(x1) + x1],99,99.0
0,[x1*(x1**2 + x1) + x1],99,99.0
0,[x1*exp(x1)],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1**2*(x1 + exp(x1**2*(-x1 + sin(x1**3*(x1**2 + 2*x1)))*(x1**9*(x1**2 + x1)*sin(x1) - x1))) + x1],0,99.0
0,[x1**2*(x1 + exp(x1*(-x1 + sin(x1**3*(x1**2 + 2*x1)))*(x1**6*(x1**2 + x1)*sin(x1) - x1))) + x1],0,99.0
0,[x1**2*(x1 + exp(x1*(-x1 + sin(x1**3*(x1**2 + 2*x1)))*(x1**5*(x1**2 + x1)*sin(x1) - x1))) + x1],0,99.0
0,[x1**2*(x1 + exp(x1*(-x1 + sin(x1**3*(x1**2 + 2*x1)))*(2*x1**6*sin(x1) - x1))) + x1],0,99.0
0,[x1**2*(x1 + exp(x1*(-x1 + sin(x1**3*(x1**2 + 2*x1)))*(2*x1**5*sin(x1) - x1))) + x1],0,99.0
0,[x1**2*(x1 + cos(x1*(x1*(-x1**8*(x1**4 + x1) + x1) + x1) - x1)) + x1],99,99.0
0,[x1**2*(x1 + cos(x1**2*(x1**7*(x1**5 + x1) - x1) - x1**2 + x1)) + x1],99,99.0
0,[x1**2*(x1 + cos(x1*(x1*(-x1**7*(x1*(-2*x1*(-x1**3 + x1) + x1) + x1) + x1) + x1) - x1)) + x1],99,99.0
0,[x1**2*(x1 + cos(x1**2*(x1**7*(x1**4 + x1) - x1) - x1**2 + x1)) + x1],99,99.0
0,[x1**2*(x1 + cos(x1*(x1*(-x1**5*(x1*(x1**4 + x1) + x1 - 1) + x1) + x1) - x1)) + x1],99,99.0
0,[x1**2*(x1 + cos(x1*(x1*(-2*x1**9 + x1) + x1) - x1)) + x1],99,99.0
0,[x1*(x1**2*cos(x1 - exp(x1*exp(x1**4) - 2*x1)) + x1) + x1],0,99.0
0,[x1**2*(x1 + cos(x1**5*(x1**3*(x1**2 + x1) - x1))) + x1],99,99.0
0,[x1**2*(x1 + cos(x1**5*(2*x1**4 - x1))) + x1],99,99.0
0,[x1**2*(x1 + cos(x1*(2*x1**6 - x1**2))) + x1],99,99.0
0,[x1**2*(x1 + cos(2*x1 - exp(x1**3))) + x1],0,99.0
0,[x1*(x1 + sin(x1)*sin(x1**4 + x1)) + x1],99,99.0
0,[x1*(x1*sin(x1**3 + x1) + x1) + sin(x1)],99,99.0
0,[x1*exp(sin(x1*(-x1 + exp(x1))))],99,99.0
0,[x1*exp(x1**2*(-x1**2 + x1) + x1)],99,99.0
0,[2*x1 + sin(x1*(x1**2 + x1) - x1)],99,99.0
0,[x1**2 + x1 + sin(x1**3)],99,99.0
0,[x1*(x1 + sin(x1**2)) + x1],99,99.0
0,[x1**3 + x1**2 + x1],198,99.0
0,[x1*(x1**2 + x1) + x1],198,99.0
0,[3*x1**2],99,99.0
0,[x1 + sin(x1)],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1**2*(x1 + cos(x1*(x1**4 - x1*(x1**10*(x1 + 1)*(x1**6 - x1*(2*x1**10*(x1**6*(x1**2 + x1) - x1) - x1)) - x1) - x1))) + x1],99,99.0
0,[x1**2*(x1 + cos(x1**4*(x1**3 - x1*(x1**10*(x1 + 1)*(x1**2 - x1*(x1**9*(x1 + 1)*(x1**6*(x1**2 + x1) - x1) - x1)) - x1) - x1))) + x1],99,99.0
0,[x1**2*(x1 + cos(x1**4*(x1**4 - x1*(x1**10*(x1 + 1)*(x1**2 - x1*(x1**9*(x1 + 1)*(x1**6*(x1**2 + x1) - x1) - x1)) - x1) - x1))) + x1],99,99.0
0,[x1**2*(x1 + cos(x1**4*(x1**7 - x1*(x1**9*(x1 + 1)*(x1**6*(x1**2 + x1) - x1)*(x1**11*(x1 + 1) - x1) - x1) - x1))) + x1],99,99.0
0,[x1*(x1 + (-x1**4*(x1**2*cos(x1**2*(x1**6*(x1*(x1*(x1**4/(x1**5*(x1*(x1**5*log(x1) + x1) - 2*x1) + 1) - x1) + x1) - x1) - x1) + x1) + x1)*log(x1) + x1)*sin(x1)) + x1],0,99.0
0,[x1*(x1 + (-x1**4*(x1**2*cos(x1**2*(x1**6*(x1**6/(x1**4*(x1*(x1**5*log(x1) + x1) - 2*x1) + 1) - x1) - x1) + x1) + x1)*log(x1) + x1)*sin(x1)) + x1],0,99.0
0,[x1*(x1*(x1*exp(cos(x1*log(x1**4/(2*x1**9*(2*x1**6*(x1**2 + x1) + x1)*(x1**4 + x1**2 - x1) + 2*x1) + x1) - x1)) - x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1*exp(cos(x1*log(x1**4/(2*x1**13*(2*x1**6*(x1**2 + x1) + x1) + 2*x1) + x1) - x1)) - x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1*exp(cos(x1*log(x1**4/(2*x1**13*(2*x1**5*(x1**2 + x1) + x1) + 2*x1) + x1) - x1)) - x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1*exp(cos(x1*log(x1**4/(4*x1**16*(x1**2 + x1) + 2*x1) + x1) - x1)) - x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1*exp(cos(x1*log(x1**4/(4*x1**11*(x1*(x1**4*(x1**2 + x1) + x1) - x1) + 2*x1) + x1) - x1)) - x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1*exp(cos(x1*log(x1**4/(4*x1**15*(x1**2 + x1) + 2*x1) + x1) - x1)) - x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1*exp(cos(x1*log(x1**4/(8*x1**16 + 2*x1) + x1) - x1)) - x1) + x1) + x1],99,99.0
0,[x1*(x1 + sin(x1*(x1**5*(x1**4 - x1)*(x1**5*(x1**2 - x1)*exp(x1) - x1) + x1))) + x1],99,99.0
0,[x1*(x1 + (x1 + sin(x1**2*(x1**3*(x1**3 - x1)*log(exp(-x1)/x1) + x1)))/x1)],99,99.0
0,[x1*(x1 + sin(1)*sin(x1*(x1**2*(x1**2/4 + x1/2) + x1))) + x1],99,99.0
0,[x1*(x1*(x1**3*(x1**3/sin(x1) - x1)*cos(exp(x1)) + x1) + x1) + x1],99,99.0
0,[x1 + (x1**4 + x1)*sin(x1*(-x1**2*(-x1**2 + x1) + x1) + x1)],99,99.0
0,[x1*(x1*(x1**5*(-x1**2 + sin(x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**4*(-x1**2 + sin(x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**3*(-x1**2 + sin(x1)) + x1) + x1) + x1],99,99.0
0,[x1 + (x1**4 + x1)*sin(x1**2 + x1)],99,99.0
0,[2*x1 + sin(x1*(x1**2 + x1) - x1)],99,99.0
0,[x1**2 + x1 + sin(x1**3)],99,99.0
0,[x1*(x1**2 + x1) + x1],99,99.0
0,[2*x1**2 + x1],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1*(x1**2 + x1 + 1)],99,99.0
0,[3*x1**2],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1*(x1 + exp(x1**6*(x1**2 + x1)*cos(x1**21*(x1**3 + x1)*(x1**9*(2*x1**12*(x1**2*exp(x1**4*(4*x1**45 - x1)) + x1) + x1) + x1))))],0,99.0
0,[x1*(x1 + exp(2*x1**7*cos(x1**20*(x1**3 + x1)*(x1**10*(2*x1**12*(x1**2*exp(x1**4*(4*x1**45 - x1)) + x1) + x1) + x1))))],0,99.0
0,[x1*(x1 + exp(x1**6*(x1**2 + x1)*cos(x1**20*(x1**4 + x1)*(2*x1**10*(x1**2*exp(x1**4*(4*x1**46 - x1)) + x1) + x1))))],0,99.0
0,[x1*exp(x1**11*sin(x1)*cos(exp(2*x1*exp(x1**44*exp(x1)))) + x1)],0,99.0
0,[x1*exp(x1**13*cos(exp(2*x1*exp(x1**44*exp(x1)))) + x1)],0,99.0
0,[x1*exp(x1**12*cos(exp(2*x1*exp(x1**44*exp(x1)))) + x1)],0,99.0
0,[x1*exp(x1**14*cos(exp(2*x1*exp(x1**44))) + x1)],0,99.0
0,[x1*exp(x1**12*cos(exp(2*x1*exp(x1**44))) + x1)],0,99.0
0,[x1*exp(x1**11*cos(exp(2*x1*exp(x1**44))) + x1)],0,99.0
0,[x1*(x1**2*(x1 + cos(exp(x1**3*exp(x1**8*exp(x1)))))*(x1 + cos(exp(x1**4*exp(exp(x1))))) + x1) + x1],0,99.0
0,[x1*(x1**3*(x1 + cos(exp(x1**3*exp(x1**8*exp(x1)))))*(x1 + cos(exp(x1**4*exp(exp(x1))))) + x1) + x1],0,99.0
0,[x1*(x1**3*(x1 + cos(exp(x1**3*exp(x1**7*exp(x1)))))*(x1 + cos(exp(x1**4*exp(exp(x1))))) + x1) + x1],0,99.0
0,[x1*(x1*(x1 + exp(sin(x1*(-x1**2 + exp(x1*(x1*exp(x1**3*(x1**2*exp(x1) + x1) - 2*x1) - x1)))))) + cos(x1))],0,99.0
0,[x1*(x1**2*(x1 + cos(exp(x1**3*exp(x1**8*exp(x1))))) + x1) + x1],0,99.0
0,[x1*(x1**2*(x1 + cos(exp(x1**3*exp(x1**7*exp(x1))))) + x1) + x1],0,99.0
0,[x1**2*(x1**2*cos(exp(x1*exp(x1*(x1**3*(x1 + exp(x1)) + x1)))/x1) + 2*x1) + x1],0,99.0
0,[x1*(x1*(x1**2 + x1*cos(x1*exp(x1**2*exp(exp(x1))))) + x1) + x1],0,99.0
0,[x1*(x1*(x1*cos(x1*exp(x1**2*exp(exp(x1)))) + x1) + x1) + x1],0,99.0
0,[-x1*(x1**3*(-x1 + sin(1/log(x1))) - x1) + x1],0,99.0
0,[x1**2*exp(x1**2*sin(x1**3*(x1**2 + 2*x1))) + x1],99,99.0
0,[x1**2*exp(x1**2*sin(3*x1**4)) + x1],99,99.0
0,[x1*(x1 + sin(3*x1**7)) + x1],99,99.0
0,[x1*(x1 + sin(3*x1**6)) + x1],99,99.0
0,[x1*exp(sin(x1**6 + x1))],99,99.0
0,[x1*exp(sin(x1**5 + x1))],99,99.0
0,[x1*exp(sin(x1*(x1**2 + x1)))],99,99.0
0,[x1*(x1 + sin(x1**3)) + x1],99,99.0
0,[x1*(x1**2 + x1) + sin(x1)],99,99.0
0,[x1*(x1**3 + x1) + x1],99,99.0
0,[x1*exp(x1)],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1*(x1*(x1*(-x1 + cos(exp(x1*(x1*(x1*(3*x1**2*exp(x1) + x1) + x1) + exp(x1**3*(x1**2 + 2*x1)*(x1**3 + x1)))/(2*(x1**2 + x1))))) + 2*x1) + x1*(x1*(-x1 + cos(exp(x1*(2*x1**2 + x1) + x1))) + 2*x1)) + x1],0,99.0
0,[x1*(x1*(-x1 + cos(exp(x1*(x1*(x1*(3*x1**2*exp(x1) + x1) + x1) + exp(x1**3*(x1**2 + 2*x1)*(x1**3 + x1)))/(2*(x1**2 + x1))))) + x1*(x1*(-x1 + cos(exp(x1*(2*x1**2 + x1) + x1))) + 2*x1) + 2*x1) + x1],0,99.0
0,[x1*(x1**6*exp(sin(x1**2*(-x1 + exp(x1**3*(x1*(x1**2 + x1) + 3*x1 + log(x1)) + x1))))*exp(sin(x1**6*(x1*(x1*(x1**2 + x1) + 3*x1) + 2*x1 + log(x1)))) + x1) + x1],0,99.0
0,[x1*(x1**6*exp(sin(x1**2*(-x1 + exp(x1**3*(x1*(x1**2 + x1) + 3*x1 + log(x1)) + x1))))*exp(sin(x1**7*(4*x1**2 + 3*x1 + log(x1)))) + x1) + x1],0,99.0
0,[x1*(x1**6*exp(sin(x1**2*(-x1 + exp(x1**3*(x1*(x1**2 + x1) + 3*x1 + log(x1)) + x1))))*exp(sin(x1**6*(4*x1**2 + 3*x1 + log(x1)))) + x1) + x1],0,99.0
0,[x1*(x1**6*exp(sin(x1**2*(-x1 + exp(x1**3*(x1**2 + x1*(x1**2 + x1) + 2*x1) + x1))))*exp(sin(x1**6*(4*x1**2 + 3*x1 + log(x1)))) + x1) + x1],0,99.0
0,[x1*(x1*(x1 + sin(x1**2*exp(x1**4*(2*x1**3 + x1)*log(2*x1**4 + x1)))) + sin(x1**4*exp(2*x1**12*log(2*x1**3 + x1)))) + x1],0,99.0
0,[x1*(x1*exp(x1*cos(x1 - exp(x1*(x1**3 + 2*x1) + x1))) + x1*exp(x1*cos(exp(exp(x1**2*(4*x1**4 - x1) + x1)))) + x1)],0,99.0
0,[x1*(x1**2*sin(x1) + x1 + sin(x1**10*(x1**4*(x1*(x1*exp(x1**5 + 2*x1) + x1) + x1) + x1))) + x1],0,99.0
0,[x1*(x1*(x1 + sin(x1**2*exp(x1**2*(2*x1**3*exp(x1*(2*x1**3 + x1) - x1) + x1) - x1) - x1)) + x1) + x1],0,99.0
0,[x1*(x1**3 + x1 + sin(x1**10*(x1**4*(x1*(x1*exp(x1**4 + 2*x1) + x1) + x1) + x1))) + x1],0,99.0
0,[x1*(x1*(2*x1**5*sin(x1*exp(x1**2)*exp(x1*(2*x1 + 2)) + x1) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(2*x1**7*sin(x1*exp(x1**2)*exp(x1*(2*x1 + 2)) + x1) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(2*x1**4*sin(x1*exp(x1**2)*exp(x1*(2*x1 + 2)) + x1) + x1) + x1) + x1],99,99.0
0,[x1*(x1*exp(x1**3*cos(exp(exp(x1**2*(4*x1**4 - x1) + x1)))) + 2*x1)],0,99.0
0,[x1*(x1*exp(x1**2*cos(exp(exp(x1**2*(4*x1**4 - x1) + x1)))) + 2*x1)],0,99.0
0,[x1*(x1*(x1**2*sin(x1**2 + x1*exp(x1**2)*exp(x1*(2*x1 + 2))) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**2*sin(x1*exp(x1**2)*exp(x1*(2*x1 + 2)) + x1) + x1) + x1) + x1],99,99.0
0,[x1**4*(x1 + sin(x1*exp(x1*(x1**2 + x1) + 3*x1))) + x1**2 + x1],0,99.0
0,[x1*(2*x1**3 + x1 + sin(exp(x1**8*(x1**2 + x1))))],0,99.0
0,[x1*(2*x1 + exp(x1*cos(exp(5*x1**2 + x1)))*sin(x1))],99,99.0
0,[x1*(x1*exp(x1**2*cos(exp(5*x1**2 + x1))) + 2*x1)],99,99.0
0,[x1*(x1*(x1*(-x1 + cos(exp(x1*(2*x1**3 + x1)))) + 2*x1) + x1) + x1],0,99.0
0,[x1*(x1*exp(cos(exp(5*x1**2 + x1))) + 2*x1)],99,99.0
0,[x1*(x1 + exp(x1**2*sin(x1**2*(2*x1**2 + x1))))],99,99.0
0,[x1*(x1 + exp(x1**2*sin(3*x1**3)))],99,99.0
0,[x1*exp(sin(x1**2*(x1 + log(x1)) + x1))],99,99.0
0,[x1*exp(sin(x1*(2*x1**2 - x1) + x1))],99,99.0
0,[x1*exp(sin(x1**3 + x1**2))],198,99.0
0,[x1*exp(sin(x1*(x1**2 + x1)))],198,99.0
0,[x1*exp(sin(2*x1**2))],99,99.0
0,[x1*(x1 + sin(x1**2)) + x1],99,99.0
0,[x1*(x1**2 + x1) + x1],99,99.0
0,[3*x1**2],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1*log(2*x1 + exp(x1**6*(x1*(x1**2 + 1)*cos(x1**2*(x1 + (x1*(x1**3 + x1) + 2*x1)*(x1*(2*x1**3 + x1) + x1))) + x1)*(x1**2*log(2*x1 + exp(x1))*cos(x1*exp((x1 + (x1 - log(x1))*(x1*(2*x1**3 + x1) + 2*x1)*exp(x1)/x1)*exp(x1))) + 2*x1))) + x1],0,99.0
0,[x1**2*(x1 + exp((x1**6*(x1 + exp(x1*cos(5*x1/(2*log(x1**2))))) - sin(x1))*cos(x1/log(x1)))) + x1],0,99.0
0,[x1**2*(x1 + exp((x1**5*(x1 + exp(x1*cos(1/(2*log(x1**2))))) - sin(x1))*cos(x1/log(x1)))) + x1],0,99.0
0,[x1**2*(x1 + exp(x1*(x1**7*(x1 + exp(x1*cos((x1**2 + x1)/log(x1)))) - x1)*cos(x1/log(x1)))) + x1],0,99.0
0,[x1*exp((x1**6*(x1 + exp(x1**2)) - x1)*cos(x1/log(x1))) + x1],0,99.0
0,[x1*(x1*(x1**13*exp(x1)*cos(x1/log(x1)) + x1) + x1) + x1],0,99.0
0,[x1*exp((x1**6*(x1 + exp(x1)) - x1)*cos(x1/log(x1))) + x1],0,99.0
0,[x1**2*(x1 + exp((x1**4*(2*x1**4 + x1) - x1)*cos(x1/log(x1)))) + x1],0,99.0
0,[x1**2*(x1 + exp((x1**4*(2*x1**3 + x1) - x1)*cos(x1/log(x1)))) + x1],0,99.0
0,[x1**2*(x1 + exp((x1**3*(2*x1**3 + x1) - x1)*cos(x1/log(x1)))) + x1],0,99.0
0,[x1**2*(x1 + exp((3*x1**5 - x1)*cos(x1/log(x1)))) + x1],0,99.0
0,[x1*(2*x1**8*cos(x1/log(x1)) + 2*x1) + x1],0,99.0
0,[x1*(2*x1**7*cos(x1/log(x1)) + 2*x1) + x1],0,99.0
0,[x1**2*(x1 + exp((2*x1**3 - x1)*cos(x1/log(x1)))) + x1],0,99.0
0,[x1*(x1**6*cos(x1/log(x1)) + 2*x1) + x1],0,99.0
0,[x1*(x1**5*cos(x1/log(x1)) + 2*x1) + x1],0,99.0
0,[x1*(x1**4*cos(x1/log(x1)) + 2*x1) + x1],0,99.0
0,[x1*(x1**3*cos(x1/log(x1)) + 2*x1) + x1],0,99.0
0,[x1*(x1**2*cos(x1/log(x1)) + 2*x1) + x1],0,99.0
0,[x1*(x1*(x1 + cos(x1/log(x1))) + x1) + x1],0,99.0
0,[x1**2*exp(x1)*cos(x1**3) + x1],99,99.0
0,[exp(x1)*sin(x1**4 + x1)],99,99.0
0,[x1*exp(sin(x1**3 + x1))],99,99.0
0,[x1*exp(x1*(-x1**2 + x1) + x1)],99,99.0
0,[x1*exp(sin(2*x1**2))],99,99.0
0,[2*x1*sin(x1) + x1],99,99.0
0,[x1*(x1**2 + x1) + x1],99,99.0
0,[2*x1**2 + x1],99,99.0
0,[x1 + sin(x1)],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1*(x1 + exp(x1*sin((x1 + exp(exp(exp(x1)))/x1**2)*log(x1)) - cos(x1))) + x1],0,99.0
