60.4000000000004,0.66
60.5000000000004,0.65
60.6000000000004,0.64
60.7000000000004,0.63
60.8000000000004,0.61
60.9000000000004,0.6
61.0000000000004,0.585
61.1000000000004,0.58
61.2000000000004,0.55
61.3000000000004,0.545
61.4000000000004,0.525
61.5000000000004,0.51
61.6000000000004,0.5
61.7000000000005,0.5
61.8000000000005,0.495
61.9000000000005,0.475
62.0000000000005,0.465
62.1000000000005,0.465
62.2000000000005,0.46
62.3000000000005,0.44
62.4000000000005,0.435
62.5000000000005,0.425
62.6000000000005,0.41
62.7000000000005,0.41
62.8000000000005,0.41
62.9000000000005,0.39
63.0000000000005,0.385
63.1000000000005,0.38
63.2000000000005,0.375
63.3000000000005,0.365
63.4000000000005,0.355
63.5000000000005,0.355
63.6000000000005,0.345
63.7000000000005,0.33
63.8000000000005,0.33
63.9000000000005,0.315
64.0000000000005,0.3
64.1000000000005,0.305
64.2000000000005,0.305
64.3000000000005,0.295
64.4000000000005,0.3
64.5000000000005,0.285
64.6000000000005,0.28
64.7000000000005,0.275
64.8000000000005,0.265
64.9000000000005,0.26
65.0000000000005,0.265
65.1000000000005,0.25
65.2000000000005,0.255
65.3000000000005,0.245
65.4000000000005,0.235
65.5000000000005,0.235
65.6000000000005,0.23
65.7000000000005,0.215
65.8000000000005,0.22
65.9000000000005,0.215
66.0000000000005,0.21
66.1000000000005,0.21
66.2000000000005,0.195
66.3000000000005,0.2
66.4000000000005,0.21
66.5000000000005,0.19
66.6000000000005,0.185
66.7000000000005,0.18
66.8000000000005,0.175
66.9000000000005,0.215
67.0000000000005,0.2
67.1000000000005,0.2
67.2000000000005,0.205
67.3000000000005,0.2
67.4000000000005,0.19
67.5000000000005,0.2
67.6000000000005,0.19
67.7000000000005,0.2
67.8000000000005,0.175
67.9000000000005,0.185
68.0000000000005,0.185
68.1000000000005,0.185
68.2000000000005,0.175
68.3000000000005,0.165
68.4000000000005,0.17
68.5000000000005,0.17
68.6000000000005,0.165
68.7000000000005,0.16
68.8000000000006,0.165
68.9000000000006,0.165
69.0000000000006,0.155
69.1000000000006,0.15
69.2000000000006,0.15
69.3000000000006,0.15
69.4000000000006,0.15
69.5000000000006,0.14
69.6000000000006,0.14
69.7000000000006,0.14
69.8000000000006,0.135
69.9000000000006,0.13
